Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,Water Use (kGal),ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location,Row_ID
2022,252059,Ida Noyes Hall,Submitted Data,1212 E 59th St,60637,2.0,false,HYDE PARK,Other - Entertainment/Public Assembly,91970,1916,1,,,2949520.2,257700,3498647,0,,72.9,138.5,72.9,138.5,634.5,6.9,41.78792148410527,-87.59580626241898,POINT (-87.59580626241898 41.78792148410527),2022-252059
2022,251546,Reinberg Elementary -CPS,Submitted Data,3425 N Major Ave,60634,4.0,false,PORTAGE PARK,K-12 School,165821,1928,4,,82,1841326.7,6731780.3,0,0,,51.7,73.7,53.9,76,600.1,3.6,41.943004073708046,-87.76894541248724,POINT (-87.76894541248724 41.943004073708046),2022-251546
2022,173642,230 E Ohio St,Submitted Data,230 E Ohio St,60611,4.0,false,NEAR NORTH SIDE,Office,71298,1917,1,,64,3018551.6,111074.8,0,0,,43.9,120.2,43.9,120.2,403.5,5.7,41.8926896277279,-87.62143836482372,POINT (-87.62143836482372 41.8926896277279),2022-173642
2022,175294,,Submitted Data,540  W SURF ST,60657,4.0,false,LAKE VIEW,Multifamily Housing,64619,1931,1,,89,486256.5,3390480.1,0,0,,60,76.2,59.3,74.2,244.1,3.8,41.9343828958366,-87.64309921707513,POINT (-87.64309921707513 41.9343828958366),2022-175294
2022,105288,"Mireles Academy, Arnold -CPS",Exempt,9000 S Exchange Ave,60617,,true,SOUTH CHICAGO,,144246,,,,,,,,,,,,,,,,41.731682166114524,-87.55282372631021,POINT (-87.55282372631021 41.731682166114524),2022-105288
2022,240953,(IL247) - River Place on the Park Condo,Submitted Data,700 N Larrabee St,60654,2.0,false,NEAR NORTH SIDE,Multifamily Housing,307292,2006,1,,47,7277715.1,15357270.9,0,0,,100.9,162.7,104.8,164.4,1774.3,7.9,41.89470082784623,-87.64306657067561,POINT (-87.64306657067561 41.89470082784623),2022-240953
2022,119071,"Target, Chicago South Loop (1889)",Submitted Data,1154 S Clark St,60605,3.0,false,LOOP,Retail Store,345933,2004,1,,61,10935411.9,4780899.9,0,0,,88,199.5,87.9,197.5,1694.3,9.5,41.86757101543305,-87.63058647386143,POINT (-87.63058647386143 41.86757101543305),2022-119071
2022,251438,"Stockton Specialty, Joseph -CPS",Exempt,4420 N Beacon St,60640,,true,UPTOWN,,112070,,,,,,,,,,,,,,,,41.96231889749382,-87.66388982980108,POINT (-87.66388982980108 41.96231889749382),2022-251438
2022,101978,,Not Submitted,42 46 N WALLER AVE,60644,0.0,false,AUSTIN,,61538,,,,,,,,,,,,,,,,41.88145128961297,-87.76831502735345,POINT (-87.76831502735345 41.88145128961297),2022-101978
2022,256076,Left Bank at K Station,Submitted Data,300 N Canal Street,60606,3.0,false,NEAR WEST SIDE,Multifamily Housing,572165,2006,1,,61,11732121.2,25731131.1,0,0,,82.7,132.1,85.6,133.4,2912,6.4,41.88684101471661,-87.64004347734124,POINT (-87.64004347734124 41.88684101471661),2022-256076
2022,132533,"Elston Industrial lofts, Llc",Submitted Data,1737-1747 N Elston Ave,60642,,true,WEST TOWN,Mixed Use Property,108689,1923,1,,,2941163.3,2295090.1,0,0,,62.5,127,63.6,128.2,509.3,6.1,41.91407037661769,-87.664478433567,POINT (-87.664478433567 41.91407037661769),2022-132533
2022,160325,G & A Senior Residence at Eastgate Village,Submitted Data,300 E 26TH ST,60616,4.0,false,NEAR SOUTH SIDE,Multifamily Housing,104388,2009,1,,90,783804.8,6709749.1,0,0,,71.8,88.5,76.2,93.1,459.6,4.4,41.845795904422225,-87.62040337474694,POINT (-87.62040337474694 41.845795904422225),2022-160325
2022,158739,Pensacola Place Apartments,Submitted Data,4334 N Hazel St,60613,2.0,false,UPTOWN,Multifamily Housing,625765,1981,1,,29,23019366,4746710.6,0,0,,67,167.5,68.5,171.2,3284.1,7.9,41.96121762667523,-87.65245854736072,POINT (-87.65245854736072 41.96121762667523),2022-158739
2022,114316,,Not Submitted,6433  W BELLE PLAINE AVE,60634,0.0,false,DUNNING,,61000,,,,,,,,,,,,,,,,41.9549582643568,-87.78793298463121,POINT (-87.78793298463121 41.9549582643568),2022-114316
2022,160397,Brooks Homes,Submitted Data,1324 S Loomis St,60608,1.0,false,NEAR WEST SIDE,Multifamily Housing,279510,1997,26,,9,8782811.1,29951217.4,0,0,,138.6,200.5,145.8,208.1,2747.7,9.8,41.86435802322558,-87.66164348057222,POINT (-87.66164348057222 41.86435802322558),2022-160397
2022,256656,,Not Submitted,2600 North Kedzie Ave,,0.0,false,,,50000,,,,,,,,,,,,,,,,41.92842182966324,-87.7080257762572,POINT (-87.7080257762572 41.92842182966324),2022-256656
2022,256962,,Submitted Data,30 E Balbo Ave,,0.0,false,,,134308,,,,,,,,,,,,,,,,41.873221664003104,-87.62650282636324,POINT (-87.62650282636324 41.873221664003104),2022-256962
2022,254572,Carriage House,Submitted Data,1545 S State St,60605,3.5,false,NEAR SOUTH SIDE,Multifamily Housing,146930,1908,1,,77,2202176.1,7423048.3,0,0,,72.1,104.6,74.8,107.4,684.3,5.1,41.86059980853379,-87.62711945577752,POINT (-87.62711945577752 41.86059980853379),2022-254572
2022,251769,U.S. Cellular Plaza - 8410 _ Goby LLC,Submitted Data,8410 W Bryn Mawr Ave,60631,1.0,false,OHARE,Office,246911,1981,1,,3,27466889.6,16742.1,0,0,,129.2,361.7,130.3,364.7,3618.7,17,41.98119839122929,-87.83723872496944,POINT (-87.83723872496944 41.98119839122929),2022-251769
2022,251368,"Washington HS , George -CPS",Submitted Data,3535 E 114th St,60617,2.0,false,EAST SIDE,K-12 School,214541,1957,1,,18,6865281.7,18461741.9,0,0,,118.1,180,119.3,181.4,1884.8,8.8,41.68810940443177,-87.53755009833142,POINT (-87.53755009833142 41.68810940443177),2022-251368
2022,148904,,Not Submitted,3727 3741 N MILWAUKEE AVE,60641,0.0,false,Irving Park,,57585,,,,,,,,,,,,,,,,41.94862100519419,-87.73924800452521,POINT (-87.73924800452521 41.94862100519419),2022-148904
2022,168367,Digital Printer's Row,Submitted Data,600 S Federal St,60605,1.0,false,LOOP,Data Center,342883,1912,1,,1,131003531.2,1294546,0,0,,714.4,1988.1,714.6,1988.4,17323.8,93.5,41.87447214941229,-87.6298132150243,POINT (-87.6298132150243 41.87447214941229),2022-168367
2022,256782,,Submitted Data,110 N WACKER DR,60606,3.0,false,Loop,Office,1770000,2020,1,,66,71615829.1,0,0,35502050.2,,61.9,134.5,59.9,133.9,11303.8,6.5,41.88349824310264,-87.63720027259416,POINT (-87.63720027259416 41.88349824310264),2022-256782
2022,251554,James Ward Elementary -CPS,Submitted Data,2701 S Shields Ave,60616,2.0,false,ARMOUR SQUARE,K-12 School,85194,1874,3,,27,2013724.9,7130110,0,0,,107.3,154.1,111.8,158.8,644,7.6,41.84395162027452,-87.63531815399789,POINT (-87.63531815399789 41.84395162027452),2022-251554
2022,173625,Burnham 600,Not Submitted,600 W Jackson Blvd,60661,0.0,false,NEAR WEST SIDE,,109363,,,,,,,,,,,,,,,,41.87810806129671,-87.64260882937192,POINT (-87.64260882937192 41.87810806129671),2022-173625
2022,157011,Little Village HS Campus -CPS,Submitted Data,3120 S Kostner Ave,60623,1.0,false,SOUTH LAWNDALE,K-12 School,290134,2005,1,,8,18241773.6,14015161.3,0,0,,111.2,226.8,111.9,223.6,3147.1,10.8,41.836019534753326,-87.73419465301697,POINT (-87.73419465301697 41.836019534753326),2022-157011
2022,116066,,Submitted Data,3850  W BRYN MAWR AVE,60659,4.0,false,NORTH PARK,Multifamily Housing,76000,1997,1,,100,853948.4,2336817.6,0,0,,52.5,79.7,53.9,81.2,236.6,3.9,41.98296556427236,-87.72516729158956,POINT (-87.72516729158956 41.98296556427236),2022-116066
2022,100317,,Submitted Data,5500 5518 S WABASH AVE,60637,4.0,false,WASHINGTON PARK,Multifamily Housing,72332,1904,1,,74,692673.5,5840269.3,0,0,,90.3,111.6,92.7,113.1,401.4,5.5,41.79426034373854,-87.6242244192574,POINT (-87.6242244192574 41.79426034373854),2022-100317
2022,116550,,Submitted Data,4161  S DREXEL BLVD,60653,0.0,false,OAKLAND,,61104,,,,,,,,,,,,,,,,41.81820637194255,-87.60406077249019,POINT (-87.60406077249019 41.81820637194255),2022-116550
2022,161305,Ninos Heroes Academic -CPS,Exempt,8344 S Commercial Ave,60617,,true,SOUTH CHICAGO,,73518,,,,,,,,,,,,,,,,41.743749689418706,-87.55189813096123,POINT (-87.55189813096123 41.743749689418706),2022-161305
2022,254181,International House,Submitted Data,1414 E 59th St,60637,4.0,false,Hyde Park,Residence Hall/Dormitory,237121,1932,1,,81,3853506.5,389979,14664767.7,620748,,82.4,124,86.8,129.6,1534.7,6.5,41.787969890663675,-87.59084353909033,POINT (-87.59084353909033 41.787969890663675),2022-254181
2022,251574,Ariel Elemenentary-CPS,Submitted Data,1119 E 46th St,60653,2.0,false,KENWOOD,K-12 School,147109,1893,3,,27,4723477.2,8855609.8,0,0,,92.3,153.1,93.7,151.8,1092.5,7.4,41.81133445243728,-87.59850029840972,POINT (-87.59850029840972 41.81133445243728),2022-251574
2022,255028,1001 South State,Not Submitted,1001 S STATE ST,60605,0.0,false,Loop,,601577,,,,,,,,,,,,,,,,41.869839810616575,-87.62733223871065,POINT (-87.62733223871065 41.869839810616575),2022-255028
2022,252294,Reside on Wellington,Submitted Data,510-24 W Wellington,60657,4.0,false,LAKE VIEW,Multifamily Housing,72000,1949,1,,82,811679.9,5286702.7,0,0,,84.7,108.7,89.6,111.9,387.7,5.4,41.9366553720496,-87.64235842977409,POINT (-87.64235842977409 41.9366553720496),2022-252294
2022,251692,Nightingale Elementary -CPS,Submitted Data,5250 S Rockwell St,60632,1.0,false,GAGE PARK,K-12 School,140838,1926,5,,10,6044822,9993989.2,0,0,,113.9,194.7,118.6,199.6,1327,9.4,41.79774018818434,-87.68917624450235,POINT (-87.68917624450235 41.79774018818434),2022-251692
2022,251755,Rogers Elementary -CPS,Submitted Data,7345 N Washtenaw Ave,60645,1.5,false,WEST RIDGE,K-12 School,89910,1937,6,,31,2102157.1,6080700.5,0,0,,91,136.5,92.9,138.4,599.9,6.7,42.01526617827283,-87.69714857619496,POINT (-87.69714857619496 42.01526617827283),2022-251755
2022,255017,Midway Pointe Senior Residences,Submitted Data,5011 W 47TH ST,60638,4.0,false,Garfield Ridge,Multifamily Housing,88080,2017,1,,92,2307525.3,1455244.3,0,0,,42.7,90.7,43,90.4,381.2,4.3,41.80744124347397,-87.74856677904253,POINT (-87.74856677904253 41.80744124347397),2022-255017
2022,101851,150 160 E Huron,Not Submitted,150 160 E Huron,60611,0.0,false,NEAR NORTH SIDE,,419801,,,,,,,,,,,,,,,,41.895060785681196,-87.62350750911575,POINT (-87.62350750911575 41.895060785681196),2022-101851
2022,116720,,Submitted Data,1400  S INDIANA AVE,60605,1.0,false,NEAR SOUTH SIDE,Senior Living Community,71586,1998,1,,14,1953253.9,4112000.3,0,0,,84.7,136.7,87,137.6,475.7,6.6,41.864026664933036,-87.62262042699355,POINT (-87.62262042699355 41.864026664933036),2022-116720
2022,102160,"108 North State Street, LLC",Not Submitted,108 N State St,60602,0.0,false,LOOP,,1162380,,,,,,,,,,,,,,,,41.88342263701488,-87.62802165207536,POINT (-87.62802165207536 41.88342263701488),2022-102160
2022,173632,The Chicago Building,Not Submitted,7 W Madison St,60602,0.0,false,LOOP,,104965,,,,,,,,,,,,,,,,41.88190631223429,-87.62809667520835,POINT (-87.62809667520835 41.88190631223429),2022-173632
2022,158651,1350-60 N LSD,Submitted Data,1350 N Lake Shore Dr,60610,1.5,false,NEAR NORTH SIDE,Multifamily Housing,760200,1951,2,,37,15451743.6,59902808.3,0,0,,103.7,146.1,108.5,150.1,5216.9,7.2,41.907360174441216,-87.62581066150821,POINT (-87.62581066150821 41.907360174441216),2022-158651
2022,254978,The Park at Wrigley,Submitted Data,1101 W WAVELAND AVE,60613,3.5,false,Lake View,Office,247887,2017,1,,54,8872500.4,20433740.4,0,0,,118.2,186.8,117.1,183.7,2254,9.1,41.948894492280026,-87.65681760203104,POINT (-87.65681760203104 41.948894492280026),2022-254978
2022,115046,4200 N Marine Drive,Submitted Data,4200 4212 N MARINE DR,60613,1.5,false,UPTOWN,Multifamily Housing,114400,1957,1,,38,1681290.9,8033579.8,0,0,,84.9,114.9,90,119.1,648.2,5.7,41.95855064452943,-87.64662614081894,POINT (-87.64662614081894 41.95855064452943),2022-115046
2022,251568,Vaughn Occupational HS -CPS,Submitted Data,4355 N Linder Ave,60641,3.0,false,PORTAGE PARK,K-12 School,50289,1920,1,,45,1468661.3,2705849.8,0,0,,83,138.3,84.5,139.1,337.2,6.7,41.9603514138322,-87.76462602447018,POINT (-87.76462602447018 41.9603514138322),2022-251568
2022,172705,,Submitted Data,6456 6460 W BELLE PLAINE AVE,60634,4.0,false,DUNNING,Multifamily Housing,63875,1989,1,,99,532091,2772867.9,0,0,,64.7,86.1,66.9,87.7,217.4,4.3,41.95515621257753,-87.788886953175,POINT (-87.788886953175 41.95515621257753),2022-172705
2022,172500,Catalyst Circle Rock Charter School,Submitted Data,5600 5608 W WASHINGTON BLVD,60644,2.0,false,AUSTIN,K-12 School,111030,1924,1,,50,4544849.4,1749643.4,0,0,,56.7,131.2,57,130.9,691.6,6.2,41.882353135739436,-87.76501027508542,POINT (-87.76501027508542 41.882353135739436),2022-172500
2022,254107,Columbus on the Park Condominium Association,Not Submitted,811 S Lytle St,60607,0.0,false,Near West Side,,249617,,,,,,,,,,,,,,,,41.871321622986734,-87.65789140755545,POINT (-87.65789140755545 41.871321622986734),2022-254107
2022,173915,,Not Submitted,5500  S SHORE DR,60637,0.0,false,HYDE PARK,,165000,,,,,,,,,,,,,,,,41.79518501605705,-87.58059777168157,POINT (-87.58059777168157 41.79518501605705),2022-173915
2022,242633,530 North Lake Shore Drive,Submitted Data,530 N Lake Shore Dr,60611,4.0,false,NEAR NORTH SIDE,Multifamily Housing,650925,2003,1,,92,7637100.2,22692998.7,0,0,,59,87.9,62.2,90.7,2211.2,4.3,41.89197560801831,-87.61458027088948,POINT (-87.61458027088948 41.89197560801831),2022-242633
2022,159740,,Submitted Data,840 W SUNNYSIDE AVE,60640,4.0,false,UPTOWN,Multifamily Housing,134774,1968,1,,64,1835127,9982364.5,0,0,,99.9,132.1,105.6,138.1,771.9,6.5,41.96375775857695,-87.65157781029963,POINT (-87.65157781029963 41.96375775857695),2022-159740
2022,172551,East Side Lofts,Not Submitted,201 217 E 16TH ST,60616,0.0,false,NEAR SOUTH SIDE,,100479,,,,,,,,,,,,,,,,41.86016766756614,-87.62235632589623,POINT (-87.62235632589623 41.86016766756614),2022-172551
2022,257000,,Submitted Data,445 W Erie,60654,4.0,false,,Office,54300,1903,1,,95,754583.6,1038414.6,0,0,,33,59,33.4,58.8,154.5,2.8,41.89380269072455,-87.64029549045577,POINT (-87.64029549045577 41.89380269072455),2022-257000
2022,257040,,Exempt,77 West Huron Street,,,true,,,,,,,,,,,,,,,,,,,41.89472441545159,-87.63112585869932,POINT (-87.63112585869932 41.89472441545159),2022-257040
2022,134835,,Not Submitted,900 902 S WABASH AVE,60605,0.0,false,LOOP,,75000,,,,,,,,,,,,,,,,41.87051996619818,-87.62605351647005,POINT (-87.62605351647005 41.87051996619818),2022-134835
2022,112300,Innisbrook I Condominium Association,Not Submitted,5301  N DELPHIA AVE,60656,0.0,false,OHARE,,67315,,,,,,,,,,,,,,,,41.975672711592146,-87.84139930212653,POINT (-87.84139930212653 41.975672711592146),2022-112300
2022,234823,525 Hawthorne Place Condominium Association,Submitted Data,525 W Hawthorne Pl,60657,4.0,false,LAKE VIEW,Multifamily Housing,326716,1969,1,,86,5304820.7,14794509.7,0,0,,72.9,110.2,77.4,114.9,1484.5,5.4,41.944530999040424,-87.64233707009666,POINT (-87.64233707009666 41.944530999040424),2022-234823
2022,117535,Parker Elementary -CPS,Exempt,6800 S Stewart Ave,60621,,true,ENGLEWOOD,,279300,,,,,,,,,,,,,,,,41.77079606406855,-87.63530989669724,POINT (-87.63530989669724 41.77079606406855),2022-117535
2022,159980,,Submitted Data,7345 S South Shore Dr,60649,2.0,false,SOUTH SHORE,Multifamily Housing,138318,1967,1,,50,1843250.9,8451777.6,0,0,,97.1,132.4,101.5,137,691.7,6.5,41.76305741564409,-87.55943900501134,POINT (-87.55943900501134 41.76305741564409),2022-159980
2022,117814,ASPIRA,Not Submitted,3119 N Pulaski Rd,60641,0.0,false,AVONDALE,,58000,,,,,,,,,,,,,,,,41.9378725192225,-87.72700182769445,POINT (-87.72700182769445 41.9378725192225),2022-117814
2022,173863,,Not Submitted,5650  N KENMORE AVE,60660,0.0,false,EDGEWATER,,150000,,,,,,,,,,,,,,,,41.985186775540356,-87.65680867698303,POINT (-87.65680867698303 41.985186775540356),2022-173863
2022,216479,,Submitted Data,1122 N DEARBORN ST,60610,4.0,false,NEAR NORTH SIDE,Multifamily Housing,283626,1999,1,,69,5544122,12402299.9,0,0,,76.3,121.3,80.1,124.5,1389,5.9,41.90259832960033,-87.63009296219045,POINT (-87.63009296219045 41.90259832960033),2022-216479
2022,138605,"Kennedy Plaza BK, L.L.C.",Not Submitted,3300 W Belmont Ave,60618,0.0,false,AVONDALE,,189561,,,,,,,,,,,,,,,,41.93941472251747,-87.7101148276019,POINT (-87.7101148276019 41.93941472251747),2022-138605
2022,256435,Incubator Building,Not Submitted,55 W 34th Street,60616,0.0,false,DOUGLAS,,72292,,,,,,,,,,,,,,,,41.832700225905505,-87.62872210988847,POINT (-87.62872210988847 41.832700225905505),2022-256435
2022,251321,1150 West Fullerton Bldg,Submitted Data,1150 W Fullerton Ave,60614,4.0,false,LINCOLN PARK,College/University,52043,1994,1,,,1528465.7,1727820.9,0,0,,62.6,117.1,64.8,119.5,293.1,5.6,41.92540663614013,-87.65806218385674,POINT (-87.65806218385674 41.92540663614013),2022-251321
2022,251696,Beasley Academic Magnet -CPS,Submitted Data,5235 S State St,60609,1.0,false,WASHINGTON PARK,K-12 School,154984,1978,1,,23,5386240.5,9431600,0,0,,95.6,161.2,99.6,165.4,1210.4,7.8,41.799208258796924,-87.62567229386475,POINT (-87.62567229386475 41.799208258796924),2022-251696
2022,102838,,Submitted Data,13550  S AVENUE O,60633,1.0,false,HEGEWISCH,Senior Living Community,60600,2002,1,,27,1640114.3,5135800.1,0,0,,111.8,164.8,114.1,166.7,488.8,8.1,41.648457411436006,-87.54012316604066,POINT (-87.54012316604066 41.648457411436006),2022-102838
2022,251929,600 S Michigan Ave,Submitted Data,600 S Michigan Ave,60605,2.0,false,LOOP,College/University,175129,1960,1,,,9715838.5,8970740.6,0,0,,106.7,209.1,109.1,211.7,1756.2,10,41.87437161535891,-87.62437952778167,POINT (-87.62437952778167 41.87437161535891),2022-251929
2022,101828,,Not Submitted,6000  S INDIANA AVE,60637,0.0,false,WASHINGTON PARK,,70399,,,,,,,,,,,,,,,,41.785522955682325,-87.62075778870143,POINT (-87.62075778870143 41.785522955682325),2022-101828
2022,252030,012-012-Tremont Hotel,Not Submitted,100 E Chestnut,60611,0.0,false,NEAR NORTH SIDE,,95526,,,,,,,,,,,,,,,,41.89847619293213,-87.62552375805997,POINT (-87.62552375805997 41.89847619293213),2022-252030
2022,233890,,Submitted Data,1464 S Michigan Ave,60605,4.0,false,NEAR SOUTH SIDE,Multifamily Housing,348944,2007,1,,66,6548771.4,15538974.5,0,0,,83.7,131.4,84.4,130.4,1687.9,6.4,41.862309553955996,-87.62418245527702,POINT (-87.62418245527702 41.862309553955996),2022-233890
2022,124312,Elston Plaza,Not Submitted,5033 N Elston Ave,60630,0.0,false,ALBANY PARK,,86894,,,,,,,,,,,,,,,,41.97234928256036,-87.74682508578468,POINT (-87.74682508578468 41.97234928256036),2022-124312
2022,105441,Archer Courts Apartments,Submitted Data,2220 2242 S PRINCETON AVE,60616,3.5,false,ARMOUR SQUARE,,571833,,,,,,,,,,,,,,,,41.85222960849175,-87.63493354758354,POINT (-87.63493354758354 41.85222960849175),2022-105441
2022,255919,,Submitted Data,412 N Wells St,60654,2.0,false,NEAR NORTH SIDE,Office,51190,2017,1,,42,2513081.3,1665002.6,0,0,,81.6,171.6,81.6,169.2,419.4,8.2,41.889647025824154,-87.63416925556209,POINT (-87.63416925556209 41.889647025824154),2022-255919
2022,254152,Damen Marketplace,Not Submitted,2455 S Damen Ave,60608,0.0,false,Lower West Side,,109681,,,,,,,,,,,,,,,,41.84699099769368,-87.67555861123635,POINT (-87.67555861123635 41.84699099769368),2022-254152
2022,129621,Chalet Living and Rehab,Not Submitted,7350 7352 N SHERIDAN RD,60626,0.0,false,ROGERS PARK,,77004,,,,,,,,,,,,,,,,42.01556106270311,-87.66508069333568,POINT (-87.66508069333568 42.01556106270311),2022-129621
2022,159745,Clarendon Court Apartments,Submitted Data,4500 N CLARENDON AVE,60640,3.5,false,UPTOWN,Multifamily Housing,110000,1980,1,,59,3226948.1,5850873.1,0,0,,82.5,138,86.1,141.8,735.8,6.7,41.96370777794917,-87.65011398323357,POINT (-87.65011398323357 41.96370777794917),2022-159745
2022,104206,,Submitted Data,4501 4519 N MALDEN ST,60640,4.0,false,UPTOWN,Multifamily Housing,78709,1925,1,,90,1855663.3,1217246.4,0,0,,39,82.3,40,84,309.1,3.9,41.9637801343554,-87.66220867456558,POINT (-87.66220867456558 41.9637801343554),2022-104206
2022,175887,,Submitted Data,444  W SAINT JAMES PL,60614,4.0,false,LINCOLN PARK,Multifamily Housing,112662,1930,1,,94,3117072.2,2450395.9,0,0,,49.4,100.3,49.5,99.4,540.7,4.8,41.92822347814444,-87.64091732815324,POINT (-87.64091732815324 41.92822347814444),2022-175887
2022,256709,Rosenwald Hall,Submitted Data,1101-11 East 58th Street,60637,4.0,false,,Office,64380,1915,1,,81,1286092,0,1591637.9,1215048.7,,63.6,102.9,62.7,102.4,339.1,5.3,41.78924047343028,-87.59962472557919,POINT (-87.59962472557919 41.78924047343028),2022-256709
2022,113668,,Submitted Data,229 235 E LAKE SHORE DR,60611,4.0,false,NEAR NORTH SIDE,Multifamily Housing,93360,1920,1,,90,1533214.3,4420213.1,0,0,,63.8,95.7,66.8,98.2,436.7,4.7,41.90082579825743,-87.62070572114902,POINT (-87.62070572114902 41.90082579825743),2022-113668
2022,103314,Evergreen Tower,Submitted Data,1333  N CLEVELAND AVE,60610,1.5,false,NEAR NORTH SIDE,Multifamily Housing,99507,1970,1,,38,4195684,1299904.7,0,0,,60.1,143.3,60.9,145.5,656.1,7.2,41.90669204251853,-87.64073465832219,POINT (-87.64073465832219 41.90669204251853),2022-103314
2022,103643,180 N LaSalle St,Submitted Data,180 N LaSalle St,60601,3.5,false,LOOP,Office,859786,1972,1,,78,23449749.6,26627470.4,0,16177438,,77.1,126,76.1,125.4,5355.5,6.2,41.8854443881431,-87.6325821348462,POINT (-87.6325821348462 41.8854443881431),2022-103643
2022,173835,Sears,Submitted Data,1900 W Lawrence Ave,60640,2.5,false,LINCOLN SQUARE,Multifamily Housing,108625,2021,1,,59,2916580.1,2154164.8,0,0,,50.7,104.3,51.8,106.1,498.6,5,41.96890357520102,-87.6762826511204,POINT (-87.6762826511204 41.96890357520102),2022-173835
